CMDLINE /usr/bin/python3 videoToText.py
MEM 877.441406 1715775003.0095
MEM 821.347656 1715775003.1098
MEM 821.347656 1715775003.2101
MEM 830.597656 1715775003.3104
MEM 830.597656 1715775003.4107
MEM 830.597656 1715775003.5126
MEM 858.847656 1715775003.6129
MEM 877.597656 1715775003.7132
MEM 877.597656 1715775003.8134
MEM 877.597656 1715775003.9227
MEM 877.597656 1715775004.0231
MEM 877.597656 1715775004.1234
MEM 877.597656 1715775004.2267
MEM 830.878906 1715775004.3270
MEM 838.753906 1715775004.4273
MEM 877.503906 1715775004.5378
MEM 877.503906 1715775004.6427
MEM 877.503906 1715775004.7550
MEM 877.503906 1715775004.8554
MEM 877.503906 1715775004.9707
MEM 877.503906 1715775005.0711
MEM 821.464844 1715775005.1714
MEM 830.589844 1715775005.2718
MEM 830.589844 1715775005.3721
MEM 833.839844 1715775005.4725
MEM 877.589844 1715775005.5729
MEM 877.589844 1715775005.6735
MEM 840.242188 1715775005.7740
MEM 840.242188 1715775005.8867
MEM 840.242188 1715775005.9869
MEM 840.242188 1715775006.0872
MEM 840.242188 1715775006.1875
MEM 877.617188 1715775006.2878
MEM 877.617188 1715775006.3881
MEM 877.617188 1715775006.4884
MEM 877.617188 1715775006.5887
MEM 821.531250 1715775006.6890
MEM 821.531250 1715775006.7895
MEM 830.656250 1715775006.8899
MEM 830.656250 1715775006.9903
MEM 877.531250 1715775007.0935
MEM 877.531250 1715775007.1938
MEM 877.531250 1715775007.2941
MEM 877.531250 1715775007.3944
MEM 821.472656 1715775007.4947
MEM 830.722656 1715775007.5950
MEM 830.722656 1715775007.6953
MEM 830.722656 1715775007.7957
MEM 830.722656 1715775007.8960
MEM 830.722656 1715775007.9964
MEM 830.722656 1715775008.0967
MEM 830.722656 1715775008.1970
MEM 830.722656 1715775008.2973
MEM 896.347656 1715775008.3978
MEM 896.347656 1715775008.4981
MEM 843.445312 1715775008.5984
MEM 843.445312 1715775008.6987
MEM 858.820312 1715775008.8030
MEM 896.320312 1715775008.9033
MEM 896.320312 1715775009.0036
MEM 830.851562 1715775009.1039
MEM 830.851562 1715775009.2042
MEM 830.851562 1715775009.3046
MEM 830.851562 1715775009.4049
MEM 830.851562 1715775009.5052
MEM 830.851562 1715775009.6055
MEM 877.476562 1715775009.7058
MEM 896.226562 1715775009.8061
MEM 896.226562 1715775009.9064
MEM 896.226562 1715775010.0067
MEM 821.410156 1715775010.1070
MEM 831.410156 1715775010.2073
MEM 840.035156 1715775010.3076
MEM 840.035156 1715775010.4079
MEM 858.785156 1715775010.5082
MEM 877.410156 1715775010.6085
MEM 896.160156 1715775010.7088
MEM 896.160156 1715775010.8090
MEM 896.160156 1715775010.9093
MEM 836.976562 1715775011.0107
MEM 836.976562 1715775011.1110
MEM 836.976562 1715775011.2113
MEM 836.976562 1715775011.3116
MEM 877.476562 1715775011.4119
MEM 896.226562 1715775011.5122
MEM 896.226562 1715775011.6261
MEM 896.226562 1715775011.7264
MEM 830.644531 1715775011.8267
MEM 830.644531 1715775011.9308
MEM 830.644531 1715775012.0387
MEM 830.644531 1715775012.1390
MEM 873.394531 1715775012.2393
MEM 896.269531 1715775012.3508
MEM 896.269531 1715775012.4511
MEM 896.269531 1715775012.5514
MEM 833.714844 1715775012.6517
MEM 833.714844 1715775012.7520
MEM 833.714844 1715775012.8523
MEM 858.839844 1715775012.9526
MEM 877.464844 1715775013.0529
MEM 896.339844 1715775013.1532
MEM 824.648438 1715775013.2536
MEM 833.773438 1715775013.3667
MEM 833.773438 1715775013.4670
MEM 835.398438 1715775013.5673
MEM 835.398438 1715775013.6676
MEM 877.523438 1715775013.7679
MEM 896.273438 1715775013.8787
MEM 896.273438 1715775013.9790
MEM 858.925781 1715775014.0793
MEM 830.675781 1715775014.1796
MEM 830.675781 1715775014.2799
MEM 830.675781 1715775014.3802
MEM 830.675781 1715775014.4804
MEM 830.675781 1715775014.5808
MEM 877.550781 1715775014.6811
MEM 896.175781 1715775014.7814
MEM 852.640625 1715775014.8817
MEM 852.640625 1715775014.9821
MEM 852.640625 1715775015.0946
MEM 852.640625 1715775015.1949
MEM 852.640625 1715775015.2952
MEM 852.640625 1715775015.3956
MEM 858.765625 1715775015.4961
MEM 877.515625 1715775015.5965
MEM 877.515625 1715775015.6968
MEM 877.515625 1715775015.7971
MEM 877.515625 1715775015.8973
MEM 877.515625 1715775015.9976
MEM 838.992188 1715775016.0980
MEM 838.992188 1715775016.1983
MEM 858.742188 1715775016.2986
MEM 896.242188 1715775016.3990
MEM 896.242188 1715775016.4993
MEM 852.648438 1715775016.5996
MEM 852.648438 1715775016.6999
MEM 852.648438 1715775016.8002
MEM 852.648438 1715775016.9004
MEM 852.648438 1715775017.0008
MEM 852.648438 1715775017.1013
MEM 852.648438 1715775017.2016
MEM 852.648438 1715775017.3027
MEM 852.648438 1715775017.4031
MEM 852.648438 1715775017.5034
MEM 879.648438 1715775017.6037
MEM 852.691406 1715775017.7041
MEM 852.691406 1715775017.8044
MEM 852.691406 1715775017.9047
MEM 852.691406 1715775018.0050
MEM 896.316406 1715775018.1065
MEM 896.316406 1715775018.2070
MEM 821.503906 1715775018.3072
MEM 821.503906 1715775018.4075
MEM 821.503906 1715775018.5078
MEM 830.628906 1715775018.6114
MEM 830.628906 1715775018.7117
MEM 858.753906 1715775018.8120
MEM 896.253906 1715775018.9123
MEM 896.253906 1715775019.0126
MEM 821.414062 1715775019.1129
MEM 821.414062 1715775019.2131
MEM 821.414062 1715775019.3134
MEM 821.414062 1715775019.4137
MEM 821.414062 1715775019.5140
MEM 830.664062 1715775019.6143
MEM 830.664062 1715775019.7146
MEM 858.789062 1715775019.8154
MEM 896.289062 1715775019.9159
MEM 896.289062 1715775020.0163
MEM 896.289062 1715775020.1226
MEM 830.878906 1715775020.2229
MEM 830.878906 1715775020.3248
MEM 840.003906 1715775020.4251
MEM 840.003906 1715775020.5254
MEM 858.753906 1715775020.6267
MEM 896.253906 1715775020.7270
MEM 896.253906 1715775020.8273
MEM 833.976562 1715775020.9280
MEM 833.976562 1715775021.0283
MEM 833.976562 1715775021.1285
MEM 843.226562 1715775021.2288
MEM 843.226562 1715775021.3292
MEM 858.851562 1715775021.4295
MEM 896.351562 1715775021.5307
MEM 896.351562 1715775021.6310
MEM 896.351562 1715775021.7315
MEM 896.351562 1715775021.8318
MEM 896.351562 1715775021.9321
MEM 896.351562 1715775022.0325
MEM 821.507812 1715775022.1328
MEM 821.507812 1715775022.2332
MEM 821.507812 1715775022.3335
MEM 858.882812 1715775022.4338
MEM 896.257812 1715775022.5341
MEM 896.257812 1715775022.6344
MEM 896.257812 1715775022.7350
MEM 896.257812 1715775022.8427
MEM 840.132812 1715775022.9431
MEM 840.132812 1715775023.0433
MEM 840.132812 1715775023.1437
MEM 840.132812 1715775023.2440
MEM 840.132812 1715775023.3444
MEM 877.507812 1715775023.4449
MEM 896.257812 1715775023.5452
MEM 896.257812 1715775023.6455
MEM 896.257812 1715775023.7458
MEM 830.781250 1715775023.8461
MEM 830.781250 1715775023.9464
MEM 830.781250 1715775024.0467
MEM 830.781250 1715775024.1470
MEM 830.781250 1715775024.2473
MEM 874.906250 1715775024.3476
MEM 896.281250 1715775024.4479
MEM 896.281250 1715775024.5483
MEM 896.281250 1715775024.6486
MEM 843.335938 1715775024.7489
MEM 843.335938 1715775024.8492
MEM 843.335938 1715775024.9495
MEM 843.335938 1715775025.0501
MEM 896.210938 1715775025.1506
MEM 821.429688 1715775025.2509
MEM 821.429688 1715775025.3513
MEM 821.429688 1715775025.4516
MEM 821.429688 1715775025.5519
MEM 830.679688 1715775025.6524
MEM 830.679688 1715775025.7526
MEM 830.679688 1715775025.8530
MEM 830.679688 1715775025.9627
MEM 830.679688 1715775026.0630
MEM 830.679688 1715775026.1637
MEM 830.679688 1715775026.2640
MEM 830.679688 1715775026.3643
MEM 830.679688 1715775026.4646
MEM 877.554688 1715775026.5649
MEM 821.445312 1715775026.6653
MEM 821.445312 1715775026.7656
MEM 821.445312 1715775026.8659
MEM 828.320312 1715775026.9662
MEM 828.320312 1715775027.0665
MEM 840.070312 1715775027.1669
MEM 896.195312 1715775027.2672
MEM 896.195312 1715775027.3701
MEM 830.796875 1715775027.4716
MEM 830.796875 1715775027.5729
MEM 830.796875 1715775027.6732
MEM 830.796875 1715775027.7736
MEM 830.796875 1715775027.8744
MEM 830.796875 1715775027.9747
MEM 875.046875 1715775028.0800
MEM 896.171875 1715775028.1802
MEM 896.171875 1715775028.2805
MEM 896.171875 1715775028.3808
MEM 896.171875 1715775028.4813
MEM 840.109375 1715775028.5816
MEM 840.109375 1715775028.6819
MEM 840.109375 1715775028.7823
MEM 840.109375 1715775028.8828
MEM 877.609375 1715775028.9831
MEM 896.234375 1715775029.0834
MEM 896.234375 1715775029.1837
MEM 852.710938 1715775029.2840
MEM 852.710938 1715775029.3843
MEM 852.710938 1715775029.4846
MEM 852.710938 1715775029.5849
MEM 852.710938 1715775029.6852
MEM 852.710938 1715775029.7855
MEM 852.710938 1715775029.8863
MEM 857.335938 1715775029.9866
MEM 877.585938 1715775030.0870
MEM 896.210938 1715775030.1873
MEM 896.210938 1715775030.2875
MEM 858.906250 1715775030.3878
MEM 858.906250 1715775030.4881
MEM 829.261719 1715775030.5884
MEM 821.507812 1715775030.6887
MEM 858.882812 1715775030.7890
MEM 877.507812 1715775030.8893
MEM 896.382812 1715775030.9987
MEM 896.382812 1715775031.0990
MEM 840.324219 1715775031.2034
MEM 840.324219 1715775031.3037
MEM 840.324219 1715775031.4040
MEM 840.324219 1715775031.5043
MEM 840.324219 1715775031.6046
MEM 858.824219 1715775031.7049
MEM 896.324219 1715775031.8052
MEM 896.324219 1715775031.9126
MEM 859.031250 1715775032.0135
MEM 859.031250 1715775032.1138
MEM 821.531250 1715775032.2141
MEM 821.531250 1715775032.3145
MEM 876.656250 1715775032.4267
MEM 896.406250 1715775032.5272
MEM 896.406250 1715775032.6275
MEM 896.406250 1715775032.7278
MEM 830.906250 1715775032.8283
MEM 830.906250 1715775032.9286
MEM 840.031250 1715775033.0289
MEM 840.031250 1715775033.1292
MEM 877.531250 1715775033.2295
MEM 896.281250 1715775033.3298
MEM 896.281250 1715775033.4301
MEM 896.281250 1715775033.5427
MEM 821.472656 1715775033.6430
MEM 821.472656 1715775033.7433
MEM 828.347656 1715775033.8436
MEM 828.347656 1715775033.9439
MEM 858.847656 1715775034.0442
MEM 896.347656 1715775034.1445
MEM 896.347656 1715775034.2449
MEM 830.894531 1715775034.3452
MEM 830.894531 1715775034.4455
MEM 830.894531 1715775034.5458
MEM 830.894531 1715775034.6461
MEM 830.894531 1715775034.7507
MEM 830.894531 1715775034.8510
MEM 830.894531 1715775034.9514
MEM 830.894531 1715775035.0518
MEM 830.894531 1715775035.1521
MEM 896.394531 1715775035.2526
MEM 859.085938 1715775035.3530
MEM 859.085938 1715775035.4533
MEM 821.585938 1715775035.5536
MEM 821.585938 1715775035.6540
MEM 858.960938 1715775035.7542
MEM 877.460938 1715775035.8546
MEM 896.460938 1715775035.9550
MEM 896.460938 1715775036.0553
MEM 821.617188 1715775036.1556
MEM 821.617188 1715775036.2587
MEM 858.992188 1715775036.3591
MEM 877.492188 1715775036.4594
MEM 896.367188 1715775036.5598
MEM 896.367188 1715775036.6601
MEM 859.039062 1715775036.7621
MEM 859.039062 1715775036.8624
MEM 859.039062 1715775036.9655
MEM 821.539062 1715775037.0658
MEM 858.914062 1715775037.1661
MEM 896.414062 1715775037.3095
MEM 896.414062 1715775037.4098
MEM 896.414062 1715775037.5101
MEM 896.414062 1715775037.6105
MEM 896.414062 1715775037.7187
MEM 849.667969 1715775037.8190
MEM 849.667969 1715775037.9193
MEM 849.667969 1715775038.0196
MEM 858.667969 1715775038.1199
MEM 877.542969 1715775038.2204
MEM 896.167969 1715775038.3207
MEM 896.167969 1715775038.4210
MEM 858.386719 1715775038.5214
MEM 833.894531 1715775038.6217
MEM 843.144531 1715775038.7220
MEM 843.144531 1715775038.8222
MEM 843.144531 1715775038.9225
MEM 877.519531 1715775039.0228
MEM 852.644531 1715775039.1232
MEM 852.644531 1715775039.2234
MEM 852.644531 1715775039.3237
MEM 852.644531 1715775039.4241
MEM 852.644531 1715775039.5244
MEM 896.269531 1715775039.6247
MEM 896.269531 1715775039.7250
MEM 896.269531 1715775039.8253
MEM 852.753906 1715775039.9256
MEM 852.753906 1715775040.0259
MEM 852.753906 1715775040.1262
MEM 852.753906 1715775040.2265
MEM 852.753906 1715775040.3269
MEM 852.753906 1715775040.4272
MEM 852.753906 1715775040.5276
MEM 858.753906 1715775040.6278
MEM 877.628906 1715775040.7281
MEM 830.839844 1715775040.8285
MEM 830.839844 1715775040.9287
MEM 830.839844 1715775041.0296
MEM 830.839844 1715775041.1299
MEM 858.714844 1715775041.2302
MEM 896.214844 1715775041.3309
MEM 896.214844 1715775041.4312
MEM 821.406250 1715775041.5315
MEM 830.656250 1715775041.6318
MEM 830.656250 1715775041.7347
MEM 830.656250 1715775041.8350
MEM 830.656250 1715775041.9353
MEM 858.781250 1715775042.0355
MEM 885.781250 1715775042.1358
MEM 896.281250 1715775042.2361
MEM 896.281250 1715775042.3427
MEM 852.750000 1715775042.4430
MEM 852.750000 1715775042.5433
MEM 852.750000 1715775042.6436
MEM 852.750000 1715775042.7439
MEM 852.750000 1715775042.8443
MEM 852.750000 1715775042.9446
MEM 852.750000 1715775043.0451
MEM 852.750000 1715775043.1454
MEM 852.750000 1715775043.2457
MEM 852.750000 1715775043.3502
MEM 852.750000 1715775043.4505
MEM 896.250000 1715775043.5509
MEM 830.574219 1715775043.6512
MEM 831.324219 1715775043.7516
MEM 839.949219 1715775043.8519
MEM 839.949219 1715775043.9523
MEM 876.699219 1715775044.0529
MEM 896.199219 1715775044.1532
MEM 896.199219 1715775044.2535
MEM 896.199219 1715775044.3538
MEM 824.488281 1715775044.4542
MEM 830.613281 1715775044.5547
MEM 830.613281 1715775044.6549
MEM 834.113281 1715775044.7560
MEM 894.613281 1715775044.8563
MEM 896.113281 1715775044.9566
MEM 896.113281 1715775045.0569
MEM 821.300781 1715775045.1572
MEM 821.300781 1715775045.2577
MEM 830.550781 1715775045.3580
MEM 830.550781 1715775045.4583
MEM 840.050781 1715775045.5586
MEM 872.800781 1715775045.6589
MEM 877.425781 1715775045.7592
MEM 896.300781 1715775045.8707
MEM 821.437500 1715775045.9709
MEM 821.437500 1715775046.0712
MEM 828.437500 1715775046.1715
MEM 828.437500 1715775046.2719
MEM 840.062500 1715775046.3722
MEM 877.437500 1715775046.4725
MEM 877.437500 1715775046.5727
MEM 896.312500 1715775046.6730
MEM 896.312500 1715775046.7787
MEM 896.312500 1715775046.8790
MEM 821.484375 1715775046.9792
MEM 821.484375 1715775047.0796
MEM 858.859375 1715775047.1827
MEM 877.359375 1715775047.2830
MEM 892.734375 1715775047.3833
MEM 896.234375 1715775047.4836
MEM 852.667969 1715775047.5839
MEM 852.667969 1715775047.6842
MEM 852.667969 1715775047.7845
MEM 852.667969 1715775047.8848
MEM 852.667969 1715775047.9853
MEM 852.667969 1715775048.0856
MEM 896.292969 1715775048.1859
MEM 896.292969 1715775048.2862
MEM 896.292969 1715775048.3867
MEM 830.816406 1715775048.4870
MEM 830.816406 1715775048.5872
MEM 830.816406 1715775048.6881
MEM 830.816406 1715775048.7884
MEM 874.066406 1715775048.8887
MEM 896.191406 1715775048.9890
MEM 896.191406 1715775049.0893
MEM 833.894531 1715775049.1947
MEM 833.894531 1715775049.2950
MEM 833.894531 1715775049.3952
MEM 833.894531 1715775049.4955
MEM 833.894531 1715775049.5958
MEM 833.894531 1715775049.6961
MEM 833.894531 1715775049.7964
MEM 833.894531 1715775049.8966
MEM 833.894531 1715775049.9969
MEM 833.894531 1715775050.0972
MEM 833.894531 1715775050.1975
MEM 833.894531 1715775050.2978
MEM 833.894531 1715775050.3981
MEM 833.894531 1715775050.4984
MEM 833.894531 1715775050.5987
MEM 833.894531 1715775050.6989
MEM 833.894531 1715775050.7992
MEM 833.894531 1715775050.8997
MEM 833.894531 1715775051.0000
MEM 833.894531 1715775051.1003
MEM 833.894531 1715775051.2006
MEM 833.894531 1715775051.3009
MEM 833.894531 1715775051.4012
MEM 833.894531 1715775051.5015
MEM 833.894531 1715775051.6018
MEM 833.894531 1715775051.7021
MEM 833.894531 1715775051.8024
MEM 833.894531 1715775051.9026
MEM 833.894531 1715775052.0029
MEM 833.894531 1715775052.1031
MEM 833.894531 1715775052.2034
MEM 833.894531 1715775052.3037
MEM 833.894531 1715775052.4040
MEM 833.894531 1715775052.5043
MEM 833.894531 1715775052.6046
MEM 833.894531 1715775052.7049
MEM 833.894531 1715775052.8051
MEM 833.894531 1715775052.9054
MEM 833.894531 1715775053.0057
MEM 833.894531 1715775053.1092
MEM 833.894531 1715775053.2095
MEM 833.894531 1715775053.3098
MEM 833.894531 1715775053.4100
MEM 833.894531 1715775053.5103
MEM 833.894531 1715775053.6107
MEM 840.019531 1715775053.7125
MEM 858.769531 1715775053.8128
MEM 877.519531 1715775053.9131
MEM 896.269531 1715775054.0134
MEM 896.269531 1715775054.1137
MEM 896.269531 1715775054.2140
MEM 896.269531 1715775054.3147
MEM 896.269531 1715775054.4150
MEM 896.269531 1715775054.5153
MEM 896.269531 1715775054.6155
MEM 896.269531 1715775054.7158
MEM 896.269531 1715775054.8161
MEM 896.269531 1715775054.9164
MEM 896.269531 1715775055.0167
MEM 896.269531 1715775055.1170
MEM 896.269531 1715775055.2173
MEM 896.269531 1715775055.3175
MEM 896.269531 1715775055.4178
MEM 821.570312 1715775055.5181
MEM 821.570312 1715775055.6184
MEM 821.570312 1715775055.7187
MEM 821.570312 1715775055.8190
MEM 821.570312 1715775055.9193
MEM 821.570312 1715775056.0196
MEM 821.570312 1715775056.1198
MEM 821.570312 1715775056.2201
MEM 821.570312 1715775056.3204
MEM 821.570312 1715775056.4207
MEM 821.570312 1715775056.5210
MEM 821.570312 1715775056.6213
MEM 821.570312 1715775056.7216
MEM 821.570312 1715775056.8272
MEM 821.570312 1715775056.9275
MEM 821.570312 1715775057.0278
MEM 821.570312 1715775057.1281
MEM 821.570312 1715775057.2283
MEM 821.570312 1715775057.3286
MEM 821.570312 1715775057.4289
MEM 821.570312 1715775057.5292
MEM 821.570312 1715775057.6296
MEM 821.570312 1715775057.7299
MEM 821.570312 1715775057.8306
MEM 821.570312 1715775057.9309
MEM 821.570312 1715775058.0312
MEM 821.570312 1715775058.1315
MEM 821.570312 1715775058.2318
MEM 821.570312 1715775058.3321
MEM 821.570312 1715775058.4324
MEM 821.570312 1715775058.5326
MEM 821.570312 1715775058.6329
MEM 821.570312 1715775058.7332
MEM 821.570312 1715775058.8335
MEM 821.570312 1715775058.9338
MEM 821.570312 1715775059.0341
MEM 821.570312 1715775059.1346
MEM 821.570312 1715775059.2349
MEM 821.570312 1715775059.3352
MEM 821.570312 1715775059.4355
MEM 821.570312 1715775059.5358
MEM 821.570312 1715775059.6360
MEM 821.570312 1715775059.7363
MEM 821.570312 1715775059.8366
MEM 821.570312 1715775059.9369
MEM 821.570312 1715775060.0371
MEM 821.570312 1715775060.1374
MEM 821.570312 1715775060.2378
MEM 821.570312 1715775060.3381
MEM 821.570312 1715775060.4384
MEM 821.570312 1715775060.5387
MEM 821.570312 1715775060.6389
MEM 821.570312 1715775060.7392
MEM 821.570312 1715775060.8395
MEM 821.570312 1715775060.9398
MEM 821.570312 1715775061.0401
MEM 821.570312 1715775061.1404
MEM 821.570312 1715775061.2407
MEM 821.570312 1715775061.3410
MEM 821.570312 1715775061.4412
MEM 821.570312 1715775061.5415
MEM 821.570312 1715775061.6418
MEM 821.570312 1715775061.7421
MEM 821.570312 1715775061.8424
MEM 821.570312 1715775061.9426
MEM 821.570312 1715775062.0429
MEM 821.570312 1715775062.1432
MEM 821.570312 1715775062.2435
MEM 821.570312 1715775062.3438
MEM 821.570312 1715775062.4441
MEM 821.570312 1715775062.5444
MEM 821.570312 1715775062.6447
MEM 821.570312 1715775062.7450
MEM 821.570312 1715775062.8453
MEM 821.570312 1715775062.9456
MEM 821.570312 1715775063.0459
MEM 821.570312 1715775063.1462
MEM 821.570312 1715775063.2464
MEM 821.570312 1715775063.3467
MEM 821.570312 1715775063.4470
MEM 821.570312 1715775063.5473
MEM 821.570312 1715775063.6540
MEM 821.570312 1715775063.7543
MEM 821.570312 1715775063.8545
MEM 821.570312 1715775063.9548
MEM 821.570312 1715775064.0551
MEM 830.570312 1715775064.1554
MEM 830.570312 1715775064.2557
MEM 830.570312 1715775064.3560
MEM 830.570312 1715775064.4563
MEM 830.570312 1715775064.5566
MEM 830.570312 1715775064.6568
MEM 830.570312 1715775064.7571
MEM 830.570312 1715775064.8574
MEM 830.570312 1715775064.9577
MEM 830.570312 1715775065.0580
MEM 830.570312 1715775065.1583
MEM 830.570312 1715775065.2586
MEM 830.570312 1715775065.3626
MEM 830.570312 1715775065.4662
MEM 830.570312 1715775065.5665
MEM 830.570312 1715775065.6668
MEM 830.570312 1715775065.7671
MEM 830.570312 1715775065.8674
MEM 830.570312 1715775065.9677
MEM 830.570312 1715775066.0680
MEM 830.570312 1715775066.1683
MEM 830.570312 1715775066.2685
MEM 830.570312 1715775066.3688
MEM 830.570312 1715775066.4691
MEM 830.570312 1715775066.5694
MEM 830.570312 1715775066.6697
MEM 830.570312 1715775066.7700
MEM 830.570312 1715775066.8703
MEM 830.570312 1715775066.9706
MEM 830.570312 1715775067.0709
MEM 830.570312 1715775067.1712
MEM 830.570312 1715775067.2715
MEM 830.570312 1715775067.3717
MEM 830.570312 1715775067.4720
MEM 830.570312 1715775067.5723
MEM 830.570312 1715775067.6742
MEM 830.570312 1715775067.7745
MEM 830.570312 1715775067.8748
MEM 830.570312 1715775067.9751
MEM 830.570312 1715775068.0754
MEM 830.570312 1715775068.1757
MEM 830.570312 1715775068.2760
MEM 830.570312 1715775068.3763
MEM 830.570312 1715775068.4766
MEM 830.570312 1715775068.5769
MEM 830.570312 1715775068.6772
MEM 830.570312 1715775068.7774
MEM 830.570312 1715775068.8777
MEM 853.945312 1715775068.9780
MEM 858.820312 1715775069.0783
MEM 877.445312 1715775069.1786
MEM 896.320312 1715775069.2789
MEM 896.320312 1715775069.3791
MEM 896.320312 1715775069.4794
MEM 896.320312 1715775069.5797
MEM 896.320312 1715775069.6806
MEM 896.320312 1715775069.7809
MEM 896.320312 1715775069.8812
MEM 896.320312 1715775069.9815
MEM 896.320312 1715775070.0818
MEM 896.320312 1715775070.1821
MEM 896.320312 1715775070.2823
MEM 896.320312 1715775070.3826
MEM 833.968750 1715775070.4829
MEM 833.968750 1715775070.5832
MEM 833.968750 1715775070.6835
MEM 833.968750 1715775070.7837
MEM 833.968750 1715775070.8840
MEM 833.968750 1715775070.9843
MEM 833.968750 1715775071.0846
MEM 833.968750 1715775071.1849
MEM 833.968750 1715775071.2852
MEM 833.968750 1715775071.3855
MEM 833.968750 1715775071.4857
MEM 833.968750 1715775071.5860
MEM 833.968750 1715775071.6863
MEM 833.968750 1715775071.7866
MEM 833.968750 1715775071.8869
MEM 833.968750 1715775071.9907
MEM 833.968750 1715775072.0909
MEM 833.968750 1715775072.1912
MEM 833.968750 1715775072.2915
MEM 833.968750 1715775072.3918
MEM 833.968750 1715775072.4921
MEM 833.968750 1715775072.5924
MEM 833.968750 1715775072.6927
MEM 833.968750 1715775072.7929
MEM 833.968750 1715775072.8932
MEM 833.968750 1715775072.9936
MEM 833.968750 1715775073.0939
MEM 833.968750 1715775073.1941
MEM 833.968750 1715775073.2944
MEM 833.968750 1715775073.3952
MEM 833.968750 1715775073.4955
MEM 833.968750 1715775073.5958
MEM 833.968750 1715775073.6961
MEM 833.968750 1715775073.7964
MEM 833.968750 1715775073.8967
MEM 833.968750 1715775073.9970
MEM 833.968750 1715775074.0973
MEM 833.968750 1715775074.1976
MEM 833.968750 1715775074.2979
MEM 833.968750 1715775074.3981
MEM 833.968750 1715775074.4984
MEM 833.968750 1715775074.5986
MEM 833.968750 1715775074.6989
MEM 833.968750 1715775074.7992
MEM 833.968750 1715775074.8995
MEM 833.968750 1715775074.9998
MEM 833.968750 1715775075.1001
MEM 833.968750 1715775075.2004
MEM 833.968750 1715775075.3006
MEM 833.968750 1715775075.4009
MEM 833.968750 1715775075.5012
MEM 833.968750 1715775075.6015
MEM 833.968750 1715775075.7017
MEM 833.968750 1715775075.8020
MEM 833.968750 1715775075.9023
MEM 833.968750 1715775076.0026
MEM 833.968750 1715775076.1029
MEM 833.968750 1715775076.2032
MEM 833.968750 1715775076.3035
MEM 833.968750 1715775076.4037
MEM 833.968750 1715775076.5040
MEM 833.968750 1715775076.6043
MEM 833.968750 1715775076.7046
MEM 833.968750 1715775076.8048
MEM 833.968750 1715775076.9051
MEM 833.968750 1715775077.0054
MEM 833.968750 1715775077.1057
MEM 833.968750 1715775077.2060
MEM 833.968750 1715775077.3062
MEM 833.968750 1715775077.4065
MEM 833.968750 1715775077.5068
MEM 833.968750 1715775077.6071
MEM 833.968750 1715775077.7074
MEM 833.968750 1715775077.8077
MEM 833.968750 1715775077.9079
MEM 833.968750 1715775078.0082
MEM 833.968750 1715775078.1085
MEM 833.968750 1715775078.2088
MEM 833.968750 1715775078.3091
MEM 833.968750 1715775078.4093
MEM 833.968750 1715775078.5096
MEM 833.968750 1715775078.6099
MEM 833.968750 1715775078.7135
MEM 833.968750 1715775078.8138
MEM 833.968750 1715775078.9141
MEM 833.968750 1715775079.0144
MEM 833.968750 1715775079.1146
MEM 833.968750 1715775079.2149
MEM 833.968750 1715775079.3152
MEM 833.968750 1715775079.4155
MEM 833.968750 1715775079.5157
MEM 833.968750 1715775079.6160
MEM 833.968750 1715775079.7163
MEM 833.968750 1715775079.8166
MEM 833.968750 1715775079.9168
MEM 833.968750 1715775080.0171
MEM 833.968750 1715775080.1174
MEM 833.968750 1715775080.2177
MEM 833.968750 1715775080.3179
MEM 833.968750 1715775080.4182
MEM 833.968750 1715775080.5185
MEM 833.968750 1715775080.6187
MEM 833.968750 1715775080.7221
MEM 833.968750 1715775080.8224
MEM 833.968750 1715775080.9226
MEM 833.968750 1715775081.0229
MEM 833.968750 1715775081.1232
MEM 833.968750 1715775081.2234
MEM 833.968750 1715775081.3237
MEM 833.968750 1715775081.4240
MEM 833.968750 1715775081.5243
MEM 833.968750 1715775081.6245
MEM 833.968750 1715775081.7248
MEM 833.968750 1715775081.8251
MEM 833.968750 1715775081.9254
MEM 833.968750 1715775082.0257
MEM 833.968750 1715775082.1259
MEM 833.968750 1715775082.2262
MEM 833.968750 1715775082.3265
MEM 833.968750 1715775082.4268
MEM 833.968750 1715775082.5271
MEM 833.968750 1715775082.6273
MEM 833.968750 1715775082.7276
MEM 833.968750 1715775082.8279
MEM 833.968750 1715775082.9282
MEM 833.968750 1715775083.0285
MEM 833.968750 1715775083.1288
MEM 833.968750 1715775083.2290
MEM 833.968750 1715775083.3294
MEM 833.968750 1715775083.4297
MEM 833.968750 1715775083.5300
MEM 833.968750 1715775083.6304
MEM 833.968750 1715775083.7307
MEM 833.968750 1715775083.8311
MEM 833.968750 1715775083.9315
MEM 833.968750 1715775084.0318
MEM 833.968750 1715775084.1321
MEM 835.343750 1715775084.2323
MEM 858.718750 1715775084.3326
MEM 877.593750 1715775084.4329
MEM 877.593750 1715775084.5332
MEM 877.593750 1715775084.6335
MEM 877.593750 1715775084.7337
MEM 877.593750 1715775084.8341
MEM 877.593750 1715775084.9343
MEM 877.593750 1715775085.0346
MEM 877.593750 1715775085.1349
MEM 877.593750 1715775085.2352
MEM 877.593750 1715775085.3354
MEM 877.593750 1715775085.4357
MEM 877.593750 1715775085.5359
MEM 877.593750 1715775085.6362
MEM 877.593750 1715775085.7365
